ComplexName,Reference
CCR4-NOT-CNOT7-CNOT6L complex,Q9C0C2
CCR4-NOT-CNOT7-CNOT6L complex,Q9H9A5
CCR4-NOT-CNOT7-CNOT6L complex,Q9NZN8
CCR4-NOT-CNOT7-CNOT6L complex,Q9UIV1
CCR4-NOT-CNOT7-CNOT6L complex,Q9UKZ1
CCR4-NOT-CNOT8-CNOT6 complex,A5YKK6
CCR4-NOT-CNOT8-CNOT6 complex,O75175
CCR4-NOT-CNOT8-CNOT6 complex,Q92600
CCR4-NOT-CNOT8-CNOT6 complex,Q9C0C2
CCR4-NOT-CNOT8-CNOT6 complex,Q9H9A5
CCR4-NOT-CNOT8-CNOT6 complex,Q9NZN8
CCR4-NOT-CNOT8-CNOT6 complex,Q9UFF9
CCR4-NOT-CNOT8-CNOT6 complex,Q9UKZ1
CCR4-NOT-CNOT8-CNOT6 complex,Q9ULM6
CCR4-NOT-CNOT8-CNOT6L complex,A5YKK6
CCR4-NOT-CNOT8-CNOT6L complex,O75175
CCR4-NOT-CNOT8-CNOT6L complex,Q92600
CCR4-NOT-CNOT8-CNOT6L complex,Q96LI5
CCR4-NOT-CNOT8-CNOT6L complex,Q9C0C2
CCR4-NOT-CNOT8-CNOT6L complex,Q9H9A5
CCR4-NOT-CNOT8-CNOT6L complex,Q9NZN8
CCR4-NOT-CNOT8-CNOT6L complex,Q9UFF9
CCR4-NOT-CNOT8-CNOT6L complex,Q9UKZ1
CCR4-NOT complex,A5YKK6
CCR4-NOT complex,O75175
CCR4-NOT complex,Q92600
CCR4-NOT complex,Q96LI5
CCR4-NOT complex,Q9H9A5
CCR4-NOT complex,Q9NZN8
CCR4-NOT complex,Q9UIV1
CCR4-NOT complex,Q9UKZ1
CCR4-NOT complex,Q9ULM6
CCT complex (chaperonin containing TCP1 complex),P17987
CCT complex (chaperonin containing TCP1 complex),P40227
CCT complex (chaperonin containing TCP1 complex),P48643
CCT complex (chaperonin containing TCP1 complex),P49368
CCT complex (chaperonin containing TCP1 complex),P50990
CCT complex (chaperonin containing TCP1 complex),P50991
CCT complex (chaperonin containing TCP1 complex),P78371
CCT complex (chaperonin containing TCP1 complex),Q99832
CD147-gamma-secretase complex,P35613
CD147-gamma-secretase complex,P49768
CD147-gamma-secretase complex,Q92542
CD147-gamma-secretase complex,Q96BI3
CD147-gamma-secretase complex,Q9NZ42
CD19-VAV1-PIK3R1 complex,P15391
CD19-VAV1-PIK3R1 complex,P15498
CD19-VAV1-PIK3R1 complex,P27986
CD20-LCK-FYN-p75/80 complex,P06239
CD20-LCK-FYN-p75/80 complex,P06241
CD20-LCK-FYN-p75/80 complex,P11836
"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)",P06239
"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)",P06241
"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)",P07948
"CD20-LCK-LYN-FYN-p75/80 complex, (Raji human B cell line)",P11836
CD28-transactivation complex,P10747
CD28-transactivation complex,P19338
CD44-ERK1-ERK2-RHAMM complex,O75330
CD44-ERK1-ERK2-RHAMM complex,P16070
CD44-ERK1-ERK2-RHAMM complex,P27361
CD44-ERK1-ERK2-RHAMM complex,P28482
CD44-LRP1 complex,P16070
CD44-LRP1 complex,Q07954
CD8A-LCK complex,P01732
CD8A-LCK complex,P06239
CD98-LAT2-ITGB1 complex,P05556
CD98-LAT2-ITGB1 complex,P08195
CD98-LAT2-ITGB1 complex,Q9UHI5
CDC2-CCNA2-CDK2 complex,P06493
CDC2-CCNA2-CDK2 complex,P20248
CDC2-CCNA2-CDK2 complex,P24941
CDC2-CCNA2 complex,P06493
CDC2-CCNA2 complex,P20248
CDC2-CCNB1-PTCH1 complex,P06493
CDC2-CCNB1-PTCH1 complex,P14635
CDC2-CCNB1-PTCH1 complex,Q13635
CDC2-PCNA-CCNB1-GADD45A complex,P06493
CDC2-PCNA-CCNB1-GADD45A complex,P12004
CDC2-PCNA-CCNB1-GADD45A complex,P14635
CDC2-PCNA-CCNB1-GADD45A complex,P24522
CDC2-PCNA-CCNB1-GADD45B complex,O75293
CDC2-PCNA-CCNB1-GADD45B complex,P06493
CDC2-PCNA-CCNB1-GADD45B complex,P12004
CDC2-PCNA-CCNB1-GADD45B complex,P14635
CDC2-PCNA-CCNB1-GADD45G complex,O95257
CDC2-PCNA-CCNB1-GADD45G complex,P06493
CDC2-PCNA-CCNB1-GADD45G complex,P12004
CDC2-PCNA-CCNB1-GADD45G complex,P14635
CDC37-HSP90AA1-HSP90AB1-MAP3K11 complex,P07900
CDC37-HSP90AA1-HSP90AB1-MAP3K11 complex,P08238
CDC37-HSP90AA1-HSP90AB1-MAP3K11 complex,Q16543
CDC37-HSP90AA1-HSP90AB1-MAP3K11 complex,Q16584
CDC5L complex,A8K8P3
CDC5L complex,O15297
CDC5L complex,O43660
CDC5L complex,O75533
CDC5L complex,O75934
CDC5L complex,P09012
CDC5L complex,P09661
CDC5L complex,P11142
CDC5L complex,P11388
CDC5L complex,P15884
CDC5L complex,P23246
CDC5L complex,P38159
CDC5L complex,P62136
CDC5L complex,P62314
CDC5L complex,P62316
CDC5L complex,P62318
CDC5L complex,P78527
CDC5L complex,Q01130
CDC5L complex,Q07955
CDC5L complex,Q12905
CDC5L complex,Q13435
CDC5L complex,Q14204
CDC5L complex,Q15427
CDC5L complex,Q7L1Q6
CDC5L complex,Q8IYB3
CDC5L complex,Q92616
CDC5L complex,Q99459
CDC5L complex,Q9P013
CDC5L complex,Q9UMS4
CDC5L complex,Q9UPN6
CDC5L core complex,O43660
CDC5L core complex,O75934
CDC5L core complex,P11142
CDC5L core complex,Q92616
CDC5L core complex,Q99459
CDC5L core complex,Q9UMS4
CDC7-DBF7 complex,O00311
CDC7-DBF7 complex,Q9UBU7
CDCP1-Src-EGFR complex,P00533
CDCP1-Src-EGFR complex,P12931
CDCP1-Src-EGFR complex,Q9H5V8
CDH1-CKS1B complex,P12830
CDH1-CKS1B complex,P61024
CDH1-SKP2 complex,P12830
CDH1-SKP2 complex,Q13309
CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex,O94776
CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex,Q14839
CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex,Q15672
CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex,Q16576
CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex,Q92769
CDK1-CCNB1-CCNF complex,P06493
CDK1-CCNB1-CCNF complex,P14635
CDK1-CCNB1-CCNF complex,P41002
CDK2-CCNA2 complex,P20248
CDK2-CCNA2 complex,P24941
CDK2-CCNE1 complex,P24864
CDK2-CCNE1 complex,P24941
CDK8-CyclinC-Mediator complex,P24863
CDK8-CyclinC-Mediator complex,P49336
CDK8-MED6-PARP1 complex,O75586
CDK8-MED6-PARP1 complex,P09874
CDK8-MED6-PARP1 complex,P49336
"CDK8 subcomplex (CCNC, CDK8, MED12)",P24863
"CDK8 subcomplex (CCNC, CDK8, MED12)",P49336
"CDK8 subcomplex (CCNC, CDK8, MED12)",Q93074
"CDK8 subcomplex (CCNC, CDK8, MED12, MED13)",P24863
"CDK8 subcomplex (CCNC, CDK8, MED12, MED13)",P49336
"CDK8 subcomplex (CCNC, CDK8, MED12, MED13)",Q93074
"CDK8 subcomplex (CCNC, CDK8, MED12, MED13)",Q9UHV7
"CDK8 subcomplex (CCNC, CDK8, MED13)",P24863
"CDK8 subcomplex (CCNC, CDK8, MED13)",P49336
"CDK8 subcomplex (CCNC, CDK8, MED13)",Q9UHV7
CDK9-IL6ST complex,P40189
CDK9-IL6ST complex,P50750
CDKN1A-TP53-CDK1-PCNA complex,P04637
CDKN1A-TP53-CDK1-PCNA complex,P06493
CDKN1A-TP53-CDK1-PCNA complex,P38936
Cdt1-Geminin complex,O75496
Cdt1-Geminin complex,Q9H211
CEBPE-E2F1-RB1 complex,P06400
CEBPE-E2F1-RB1 complex,Q01094
CEBPE-E2F1-RB1 complex,Q15744
Cell-cell junction complex (ARHGAP10-CTNNA1),A1A4S6
Cell-cell junction complex (ARHGAP10-CTNNA1),P35221
Cell-cell junction complex (CDH1-CTNNB1),P12830
Cell-cell junction complex (CDH1-CTNNB1),P35222
Cell cycle kinase complex CDC2,O95067
Cell cycle kinase complex CDC2,P06493
Cell cycle kinase complex CDC2,P12004
Cell cycle kinase complex CDC2,P14635
Cell cycle kinase complex CDC2,P24385
Cell cycle kinase complex CDC2,P38936
Cell cycle kinase complex CDK2,P12004
Cell cycle kinase complex CDK2,P24385
Cell cycle kinase complex CDK2,P24941
Cell cycle kinase complex CDK2,P38936
Cell cycle kinase complex CDK4,P11802
Cell cycle kinase complex CDK4,P12004
Cell cycle kinase complex CDK4,P24385
Cell cycle kinase complex CDK4,P38936
Cell cycle kinase complex CDK5,P12004
Cell cycle kinase complex CDK5,P24385
Cell cycle kinase complex CDK5,P30281
Cell cycle kinase complex CDK5,P38936
Cell cycle kinase complex CDK5,Q00535
"Cell division cycle complex (CDC27, CDC16, ANAPC7)",P30260
"Cell division cycle complex (CDC27, CDC16, ANAPC7)",Q13042
"Cell division cycle complex (CDC27, CDC16, ANAPC7)",Q9UJX3
CEN complex,O60264
CEN complex,P07199
CEN complex,P11021
CEN complex,P11142
CEN complex,P22087
CEN complex,P35226
CEN complex,P49450
CEN complex,Q02241
CEN complex,Q03188
CEN complex,Q06587
CEN complex,Q08945
CEN complex,Q13185
CEN complex,Q13619
CEN complex,Q15007
CEN complex,Q16531
CEN complex,Q53SF7
CEN complex,Q5T200
CEN complex,Q69YN4
CEN complex,Q6T4P5
CEN complex,Q71F23
CEN complex,Q8N0S6
CEN complex,Q8N1F7
CEN complex,Q8NEM2
CEN complex,Q92620
CEN complex,Q92674
CEN complex,Q96JP5
CEN complex,Q96T23
CEN complex,Q99496
CEN complex,Q9BS16
CEN complex,Q9BU64
CEN complex,Q9BXP5
CEN complex,Q9BZH6
CEN complex,Q9H0H5
CEN complex,Q9H3R5
CEN complex,Q9HC52
CEN complex,Q9NSP4
CEN complex,Q9Y5B9
CENP-A-histone H4 heterodimer- HJURP complex,P49450
CENP-A-histone H4 heterodimer- HJURP complex,P62805
CENP-A-histone H4 heterodimer- HJURP complex,Q8NCD3
CENP-A NAC-CAD complex,Q03188
CENP-A NAC-CAD complex,Q13352
CENP-A NAC-CAD complex,Q6IPU0
CENP-A NAC-CAD complex,Q71F23
CENP-A NAC-CAD complex,Q7L2Z9
CENP-A NAC-CAD complex,Q8N0S6
CENP-A NAC-CAD complex,Q8N2Z9
CENP-A NAC-CAD complex,Q96BT3
CENP-A NAC-CAD complex,Q96H22
CENP-A NAC-CAD complex,Q9BS16
CENP-A NAC-CAD complex,Q9BU64
CENP-A NAC-CAD complex,Q9H3R5
CENP-A NAC-CAD complex,Q9NSP4
CENP-A NAC complex,Q03188
CENP-A NAC complex,Q71F23
CENP-A NAC complex,Q96BT3
CENP-A NAC complex,Q96H22
CENP-A NAC complex,Q9H3R5
CENP-A NAC complex,Q9NSP4
CENP-A nucleosomal complex,P07199
CENP-A nucleosomal complex,P33778
CENP-A nucleosomal complex,P49450
CENP-A nucleosomal complex,P62805
CENP-A nucleosomal complex,Q03188
CENP-A nucleosomal complex,Q08945
CENP-A nucleosomal complex,Q8N0S6
CENP-A nucleosomal complex,Q8NCD3
CENP-A nucleosomal complex,Q92674
CENP-A nucleosomal complex,Q96BT3
CENP-A nucleosomal complex,Q96H22
CENP-A nucleosomal complex,Q96QV6
CENP-A nucleosomal complex,Q96T23
CENP-A nucleosomal complex,Q9H3R5
CENP-A nucleosomal complex,Q9Y5B9
CENP-H-I complex,Q13352
CENP-H-I complex,Q6IPU0
CENP-H-I complex,Q71F23
CENP-H-I complex,Q7L2Z9
CENP-H-I complex,Q8N0S6
CENP-H-I complex,Q92674
CENP-H-I complex,Q96H22
CENP-H-I complex,Q9BS16
CENP-H-I complex,Q9BU64
CENP-H-I complex,Q9H3R5
CENP-H-I complex,Q9NSP4
CENP-S-X complex,A8MT69
CENP-S-X complex,Q8N2Z9
CENP-T-W-S-X heterotetramer complex,A8MT69
CENP-T-W-S-X heterotetramer complex,Q5EE01
CENP-T-W-S-X heterotetramer complex,Q8N2Z9
CENP-T-W-S-X heterotetramer complex,Q96BT3
CENP-T-W complex,Q5EE01
CENP-T-W complex,Q96BT3
CEP164-DZIP1 complex,Q86YF9
CEP164-DZIP1 complex,Q9UPV0
CEP164-TTBK2 complex,Q6IQ55
CEP164-TTBK2 complex,Q9UPV0
CEP290-IQCB1 complex,O15078
CEP290-IQCB1 complex,Q15051
CERF complex (CECR2-containing remodeling factor complex),P28370
CERF complex (CECR2-containing remodeling factor complex),Q9BXF3
CF IIAm complex (Cleavage factor IIAm complex),O43809
CF IIAm complex (Cleavage factor IIAm complex),O60231
CF IIAm complex (Cleavage factor IIAm complex),O94913
CF IIAm complex (Cleavage factor IIAm complex),P19447
CF IIAm complex (Cleavage factor IIAm complex),P23246
CF IIAm complex (Cleavage factor IIAm complex),P26368
CF IIAm complex (Cleavage factor IIAm complex),P26599
CF IIAm complex (Cleavage factor IIAm complex),P49959
CF IIAm complex (Cleavage factor IIAm complex),Q01081
CF IIAm complex (Cleavage factor IIAm complex),Q07157
CF IIAm complex (Cleavage factor IIAm complex),Q14444
CF IIAm complex (Cleavage factor IIAm complex),Q16630
CF IIAm complex (Cleavage factor IIAm complex),Q8N684
CF IIAm complex (Cleavage factor IIAm complex),Q92759
CF IIAm complex (Cleavage factor IIAm complex),Q92989
CF IIAm complex (Cleavage factor IIAm complex),Q9UKF6
CFTR-GOPC-STX6 complex,O43752
CFTR-GOPC-STX6 complex,P13569
CFTR-GOPC-STX6 complex,Q9HD26
CFTR-NHERF-beta(2)AR signaling complex,O14745
CFTR-NHERF-beta(2)AR signaling complex,P07550
CFTR-NHERF-beta(2)AR signaling complex,P13569
Channel complex TRPM6-TRPM7,Q96QT4
Channel complex TRPM6-TRPM7,Q9BX84
CHDH-SQSTM1-MAP1LC3 complex,Q13501
CHDH-SQSTM1-MAP1LC3 complex,Q8NE62
CHDH-SQSTM1-MAP1LC3 complex,Q9H492
CHIP-HSC70-TAU-UBCH5B complex,P10636
CHIP-HSC70-TAU-UBCH5B complex,P11142
CHIP-HSC70-TAU-UBCH5B complex,P62837
CHIP-HSC70-TAU-UBCH5B complex,Q9UNE7
CHL2-BMP2-TSG complex,P12643
CHL2-BMP2-TSG complex,Q6WN34
CHL2-BMP2-TSG complex,Q9GZX9
CHL2-BMP2 complex,P12643
CHL2-BMP2 complex,Q6WN34
CHRNA2-CHRNB4 complex,P30926
CHRNA2-CHRNB4 complex,Q15822
CHRNA7-GRIN2A complex,P36544
CHRNA7-GRIN2A complex,Q12879
CHRNA7-NMDAR1 complex,P36544
CHRNA7-NMDAR1 complex,Q05586
CHRNA9-CHRNA10 complex,Q9GZZ6
CHRNA9-CHRNA10 complex,Q9UGM1
Chromatin assembly complex (CAF-1 complex),Q09028
Chromatin assembly complex (CAF-1 complex),Q13111
Chromatin assembly complex (CAF-1 complex),Q13112
"Chromatin remodeling complex (TACC2, TACC3, PCAF)",O95359
"Chromatin remodeling complex (TACC2, TACC3, PCAF)",Q92831
"Chromatin remodeling complex (TACC2, TACC3, PCAF)",Q9Y6A5
"Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)",O15392
"Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)",Q53HL2
"Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)",Q96GD4
"Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)",O15392
"Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)",Q96GD4
"Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)",Q9NQS7
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)",O15392
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)",Q53HL2
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)",Q9NQS7
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",O15392
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",Q53HL2
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",Q96GD4
"Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)",Q9NQS7
CHTF18-RFC2-5 complex,P35249
CHTF18-RFC2-5 complex,P35250
CHTF18-RFC2-5 complex,P40937
CHTF18-RFC2-5 complex,P40938
CHTF18-RFC2-5 complex,Q8WVB6
CHTOP-methylosome complex,O14744
CHTOP-methylosome complex,P84090
CHTOP-methylosome complex,Q99873
CHTOP-methylosome complex,Q9BQA1
CHTOP-methylosome complex,Q9Y3Y2
CHUK-ERC1-IKBKB-IKBKG,O14920
CHUK-ERC1-IKBKB-IKBKG,O15111
CHUK-ERC1-IKBKB-IKBKG,Q8IUD2
CHUK-ERC1-IKBKB-IKBKG,Q9Y6K9
CHUK-IKBKB-MAP3K14 complex,O14920
CHUK-IKBKB-MAP3K14 complex,O15111
CHUK-IKBKB-MAP3K14 complex,Q99558
CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex,O15111
CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex,Q04206
CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex,Q13576
CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex,Q8NFZ5
CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex,Q9ULX6
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,O00221
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,O15111
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,O60271
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,P19838
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,P25963
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,P35606
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,Q00653
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,Q04206
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,Q04864
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,Q15025
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,Q8NFZ5
CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,Q9Y6K9
"CIA targeting (MIP18, CIAO1, MMS19) complex",O76071
"CIA targeting (MIP18, CIAO1, MMS19) complex",Q96T76
"CIA targeting (MIP18, CIAO1, MMS19) complex",Q9Y3D0
CIA2B-CIA1-MMS19 complex,O76071
CIA2B-CIA1-MMS19 complex,Q96T76
CIA2B-CIA1-MMS19 complex,Q9Y3D0
CIN85-BLNK complex,Q8WV28
CIN85-BLNK complex,Q96B97
"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated",P00533
"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated",P22681
"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated",Q3V639
"CIN85-CBL-SH3GL2-EGFR complex, EGF stimulated",Q96B97
CIN85-CBL-SH3GL2 complex,P22681
CIN85-CBL-SH3GL2 complex,Q96B97
CIN85-CBL-SH3GL2 complex,Q99962
CIN85-CBL complex,P22681
CIN85-CBL complex,Q96B97
CIN85-SH3GL2 complex,Q96B97
CIN85-SH3GL2 complex,Q99962
CIN85-SH3GL3-CBL complex,P22681
CIN85-SH3GL3-CBL complex,Q96B97
CIN85-SH3GL3-CBL complex,Q99963
CIN85-SH3GL3 complex,Q96B97
CIN85-SH3GL3 complex,Q99963
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)",P22681
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)",P27986
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)",P46108
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)",P56945
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)",P62993
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)",Q07889
"CIN85 complex (CIN85, CRK, BCAR1, CBL, PIK3R1, GRB2, SOS1)",Q96B97
CIN85 homotetramer complex,Q96B97
"Class C Vps complex (VPS11, VPS18, STX7)",O15400
"Class C Vps complex (VPS11, VPS18, STX7)",Q9H270
"Class C Vps complex (VPS11, VPS18, STX7)",Q9P253
"Class C Vps complex (VPS11, VPS18, VPS16)",Q9H269
"Class C Vps complex (VPS11, VPS18, VPS16)",Q9H270
"Class C Vps complex (VPS11, VPS18, VPS16)",Q9P253
Class C VPS/HOPS complex,P20339
Class C VPS/HOPS complex,Q15075
Class C VPS/HOPS complex,Q96JC1
Class C VPS/HOPS complex,Q9H269
Class C VPS/HOPS complex,Q9H270
Class C VPS/HOPS complex,Q9P253
Cleavage and polyadenylation factor (CPSF),O95639
Cleavage and polyadenylation factor (CPSF),Q10570
Cleavage and polyadenylation factor (CPSF),Q6UN15
Cleavage and polyadenylation factor (CPSF),Q9P2I0
Cleavage and polyadenylation factor (CPSF),Q9UKF6
Cleavage stimulation factor,P33240
Cleavage stimulation factor,Q05048
Cleavage stimulation factor,Q12996
CLEC4E-FCER1G complex,P30273
CLEC4E-FCER1G complex,Q9ULY5
CLEC4E-MS4A2 complex,Q01362
CLEC4E-MS4A2 complex,Q9ULY5
CLIC5A-EZR-PODXL complex,O00592
CLIC5A-EZR-PODXL complex,P15311
CLIC5A-EZR-PODXL complex,Q9NZA1
"ClpP complex, heptameric",Q16740
"ClpX complex, hexameric",O76031
ClpXP complex,O76031
ClpXP complex,Q16740
CLTC-PI4K2A complex,Q00610
CLTC-PI4K2A complex,Q9BTU6
CNK1-SRC-RAF1 complex,P04049
CNK1-SRC-RAF1 complex,P12931
CNK1-SRC-RAF1 complex,Q969H4
CNK1 homodimer complex,Q969H4
CNOT1-CNOT2-CNOT3 complex,A5YKK6
CNOT1-CNOT2-CNOT3 complex,O75175
CNOT1-CNOT2-CNOT3 complex,Q9NZN8
CNS-P53 complex,P04637
CNS-P53 complex,P61201
CNS-P53 complex,Q13098
CNS-P53 complex,Q7L5N1
CNS-P53 complex,Q92905
CNS-P53 complex,Q99627
CNS-P53 complex,Q9BT78
CNS-P53 complex,Q9UBW8
CNS-P53 complex,Q9UNS2
CNTF-CNTFR-gp130-LIFR complex,P26441
CNTF-CNTFR-gp130-LIFR complex,P26992
CNTF-CNTFR-gp130-LIFR complex,P40189
CNTF-CNTFR-gp130-LIFR complex,P42702
"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)",O95487
"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)",Q15436
"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)",Q9HCU5
"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)",Q9Y6B6
"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)",Q9Y6Y8
"Codanin-1-Asf1\u2013histone H3.1-histone H4\u2013importin-4 complex,  cytosolic",P62805
"Codanin-1-Asf1\u2013histone H3.1-histone H4\u2013importin-4 complex,  cytosolic",P68431
"Codanin-1-Asf1\u2013histone H3.1-histone H4\u2013importin-4 complex,  cytosolic",Q8IWY9
"Codanin-1-Asf1\u2013histone H3.1-histone H4\u2013importin-4 complex,  cytosolic",Q8TEX9
"Codanin-1-Asf1\u2013histone H3.1-histone H4\u2013importin-4 complex,  cytosolic",Q9Y294
Cofilin-actin-CAP1 complex,P23528
Cofilin-actin-CAP1 complex,P60709
Cofilin-actin-CAP1 complex,Q01518
COG complex,P83436
COG complex,Q14746
COG complex,Q8WTW3
COG complex,Q96JB2
COG complex,Q96MW5
COG complex,Q9H9E3
COG complex,Q9UP83
COG complex,Q9Y2V7
COG1-COG8-COG2-COG3-COG4 subcomplex,Q14746
COG1-COG8-COG2-COG3-COG4 subcomplex,Q8WTW3
COG1-COG8-COG2-COG3-COG4 subcomplex,Q96JB2
COG1-COG8-COG2-COG3-COG4 subcomplex,Q96MW5
COG1-COG8-COG2-COG3-COG4 subcomplex,Q9H9E3
COG1-COG8-COG5-COG6-COG7 subcomplex,P83436
COG1-COG8-COG5-COG6-COG7 subcomplex,Q8WTW3
COG1-COG8-COG5-COG6-COG7 subcomplex,Q96MW5
COG1-COG8-COG5-COG6-COG7 subcomplex,Q9UP83
COG1-COG8-COG5-COG6-COG7 subcomplex,Q9Y2V7
COG1-COG8 subcomplex,Q8WTW3
COG1-COG8 subcomplex,Q96MW5
COG2-COG3-COG4 subcomplex,Q14746
COG2-COG3-COG4 subcomplex,Q96JB2
COG2-COG3-COG4 subcomplex,Q9H9E3
COG5-COG6-COG7 subcomplex,P83436
COG5-COG6-COG7 subcomplex,Q9UP83
COG5-COG6-COG7 subcomplex,Q9Y2V7
Cohesin-SA1 complex,O60216
Cohesin-SA1 complex,Q14683
Cohesin-SA1 complex,Q8WVM7
Cohesin-SA1 complex,Q9UQE7
Cohesin-SA2 complex,O60216
Cohesin-SA2 complex,Q14683
Cohesin-SA2 complex,Q8N3U4
Cohesin-SA2 complex,Q9UQE7
COMMD1-CCDC22-CCDC93-C16orf62 complex,O60826
COMMD1-CCDC22-CCDC93-C16orf62 complex,Q567U6
COMMD1-CCDC22-CCDC93-C16orf62 complex,Q7Z3J2
COMMD1-CCDC22-CCDC93-C16orf62 complex,Q8N668
COMMD1-CCDC93-C16orf62 complex,Q567U6
COMMD1-CCDC93-C16orf62 complex,Q7Z3J2
COMMD1-CCDC93-C16orf62 complex,Q8N668
"Complexin complex (STX3, CPLX1, CPLX3)",O14810
"Complexin complex (STX3, CPLX1, CPLX3)",Q13277
"Complexin complex (STX3, CPLX1, CPLX3)",Q8WVH0
Condensin I-PARP-1-XRCC1 complex,O95347
Condensin I-PARP-1-XRCC1 complex,P09874
Condensin I-PARP-1-XRCC1 complex,P18887
Condensin I-PARP-1-XRCC1 complex,Q15003
Condensin I-PARP-1-XRCC1 complex,Q15021
Condensin I-PARP-1-XRCC1 complex,Q9BPX3
Condensin I-PARP-1-XRCC1 complex,Q9NTJ3
Condensin I complex,O95347
Condensin I complex,Q15003
Condensin I complex,Q15021
Condensin I complex,Q9BPX3
Condensin I complex,Q9NTJ3
Condensin II,O95347
Condensin II,P42695
Condensin II,Q6IBW4
Condensin II,Q86XI2
Condensin II,Q9NTJ3
COP9 signalosome complex,P61201
COP9 signalosome complex,Q13098
COP9 signalosome complex,Q7L5N1
COP9 signalosome complex,Q92905
COP9 signalosome complex,Q99627
COP9 signalosome complex,Q9BT78
COP9 signalosome complex,Q9UBW8
COP9 signalosome complex,Q9UNS2
